review_id,origin,expansion_state,country,relationship_kind,source,target,relationship_type,description_for_display_only,profile_proposal,profile_reason_code,profile_review_status,evidence_quote,evidence_url,evidence_flags
candidate-edge:proposal:proj:108:A:2,expansion_candidate,proposed_addition,NO,AKTEUR-BAUVORHABEN,Asplan Viak,Nedre Sem Låve,Fachplanung,Asplan Viak war Miljørådgiver beim Umbau der Nedre Sem Låve.,Einzelfall / Vorhaben,actor_project_edge,ready,FutureBuilt nennt Asplan Viak ausdrücklich als Umweltberaterin des Projekts.,https://www.futurebuilt.no/forbildeprosjekter/nedre-sem-laave,
candidate-edge:proposal:proj:108:A:3,expansion_candidate,proposed_addition,NO,AKTEUR-BAUVORHABEN,FutureBuilt,Nedre Sem Låve,Forschungsbegleitung,FutureBuilt testete an der Nedre Sem Låve seinen Zirkularitätsindex und Plastkriterien.,Einzelfall / Vorhaben,actor_project_edge,ready,FutureBuilt beschreibt die Erprobung seines Zirkularitätsindex am konkreten Projekt.,https://www.futurebuilt.no/forbildeprosjekter/nedre-sem-laave,description_over_60
candidate-edge:proposal:proj:108:B:1,expansion_candidate,proposed_addition,NO,AKTEUR-BAUVORHABEN,Holar,Nedre Sem Låve,Entwurf,Holar (Ola Roald Arkitektur) war Architekt der Nedre Sem Låve.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar: Holar beschreibt eigene Ombruk-Praxis; FutureBuilt nennt Holar als Architektin.,https://doga.no/forbilder-og-eksempler/nedre-sem-laave-fra-forfall-til-moderne-velferdsbygg,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:108:B:2,expansion_candidate,proposed_addition,NO,AKTEUR-BAUVORHABEN,Veidekke,Nedre Sem Låve,Bauausführung,Veidekke war Entreprenør und Prosjektleder beim Umbau der Nedre Sem Låve.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar: Veidekke dokumentiert eigene Reuse-Ausführung und laufende Ombruk-Praxis.,https://www.veidekke.no/aktuelt/nyheter-og-reportasjer/nedre-sem-lave/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:108:B:3,expansion_candidate,proposed_addition,NO,AKTEUR-BAUVORHABEN,Norsk Folkemuseum,Nedre Sem Låve,Projektbeitrag,*Bauteillieferung* (Projekt->Akteur): Balken der abgebauten Nedre Sem Låve wurden an.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar: Norsk Folkemuseum verbaut Holz der Nedre-Sem-Låve; die Herkunft und spätere Nutzung sind konkret belegt.,https://www.fremtidensbygg.no/materialene-fra-den-gamle-laven-skal-brukes-pa-nytt/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:109:A:1,expansion_candidate,proposed_addition,FI,AKTEUR-BAUVORHABEN,Ramboll Finland,"TA Housing Block, Tehdaskartanonkatu 34",Fachplanung,Ramboll Finland war verantwortlicher Tragwerksplaner des Minipilot-3-Wohnblocks.,Einzelfall / Vorhaben,actor_project_edge,ready,ReCreate-Seite nennt Ramboll Finland als verantwortliche Tragwerksplanung des konkreten Minipiloten.,https://recreate-project.eu/2026/04/20/a-third-reuse-mini-pilot-implemented-in-finland/,description_over_60
candidate-edge:proposal:proj:109:A:2,expansion_candidate,proposed_addition,FI,AKTEUR-BAUVORHABEN,Consolis Parma,"TA Housing Block, Tehdaskartanonkatu 34",Aufarbeitung,Consolis Parma arbeitete die wiederverwendeten Betonelemente für den Bau auf.,Einzelfall / Vorhaben,actor_project_edge,ready,ReCreate-Seite nennt Consolis Parma ausdrücklich für die Aufarbeitung der wiederverwendeten Elemente.,https://recreate-project.eu/2026/04/20/a-third-reuse-mini-pilot-implemented-in-finland/,description_over_60
candidate-edge:proposal:proj:109:A:3,expansion_candidate,proposed_addition,FI,AKTEUR-BAUVORHABEN,Skanska Finland,"TA Housing Block, Tehdaskartanonkatu 34",Bauausführung,Skanska errichtete den Wohnblock in Tampere-Hiedanranta für TA.,Einzelfall / Vorhaben,actor_project_edge,ready,ReCreate-Seite nennt Skanska als Bauunternehmen des Wohnblocks in Hiedanranta.,https://recreate-project.eu/2026/04/20/a-third-reuse-mini-pilot-implemented-in-finland/,description_over_60
candidate-edge:proposal:proj:109:B:1,expansion_candidate,proposed_addition,FI,AKTEUR-BAUVORHABEN,TA-Asumisoikeus Oy,"TA Housing Block, Tehdaskartanonkatu 34",Bauherrschaft,Beauftragte einen Wohnbau mit 55 wiederverwendeten Betonfertigteilen.,Einzelfall / Vorhaben,actor_project_edge,ready,belegt -- Kante als Bauherrin ist belegt; die Reuse-Gradquelle war nicht erreichbar und der erforderliche Grad daher nicht zweifelsfrei prüfbar.,https://ta.fi/tiedotteet/ta-yhtiot-mukana-rakentamassa-tampereen-hiedanrantaa-ensimmaisen-asuinkerrostalon-peruskivi-muurattiin-juhlatilaisuudessa-17-9/,description_over_60
candidate-edge:proposal:proj:111:B:1,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,Spine Architects,DIGITAL PAVILLON,Entwurf,Verantwortete die Architektur des zum Digital Pavillon umgebauten EXPO-Pavillons.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar: eigene Seite nennt Reuse als Planungsansatz; Projektquelle nennt Spine Architects für die Architektur.,https://www.baunetzwissen.de/glas/objekte/buero-verwaltung/buerogebaeude-hammerbrooklyn-in-hamburg-7753658,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:111:B:2,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,Heinrich Lamparter Stahlbau,DIGITAL PAVILLON,Bauausführung,Demontierte den EXPO-Pavillon und errichtete die Stahl-Glas-Fassade in Hamburg neu.,Einzelfall / Vorhaben,actor_project_edge,ready,"-- Eigene Projektseite belegt Demontage, Transport und Wiedererrichtung des EXPO-Pavillons in Hamburg konkret.",https://www.stahlglas.de/referenzen/digitalcampus-hammerbrooklyn-mailand-hamburg/,description_over_60
candidate-edge:proposal:proj:112:B:1,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,müllerblaustein Holzbauwerke GmbH,BUGA Holzpavillon – Reuse 2023,Bauausführung,Baute den Holzpavillon der BUGA 2023 in Mannheim aus 376 Holzkassetten zusammen.,Einzelfall / Vorhaben,actor_project_edge,ready,"belegt -- Wiederaufbau und Montage sind belegt; Gradquelle nennt nachhaltigen Rückbau als Planungsprinzip, nicht eine belastbare eigene kern-Reuse-Praxis.",https://www.dach-holzbau.de/artikel/bionischer-holzpavillon-auf-buga-in-mannheim-erneut-aufgebaut-3984355.html,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:113:A:1,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,Professur Nachhaltiges Bauen / KIT,Mehr.WERT.Pavillon,Entwurf,Der Pavillon-Entwurf entstand im Entwurfsstudio der Professur Nachhaltiges Bauen am KIT.,Einzelfall / Vorhaben,actor_project_edge,ready,"Eigene KIT-Projektseite belegt, dass der Pavillonentwurf aus dem Designstudio der Professur entstand.",https://nb.ieb.kit.edu/index.php/mehr-wert-pavillon/,description_over_60
candidate-edge:proposal:proj:113:B:1,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,2hs Architekten und Ingenieur PartGmbB Hebel Heisel Schlesier,Mehr.WERT.Pavillon,Entwurf,2hs Architekten entwarf und plante den Mehr.WERT.Pavillon in Heilbronn.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Quelle erreichbar; nennt 2hs als Architekten und beschreibt den mit KIT-Studierenden entworfenen und gebauten Reuse-Pavillon.,https://bauforumstahl.de/wettbewerb/mehr-wert-pavillon,description_over_60
candidate-edge:proposal:proj:113:B:3,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,Entsorgungsbetriebe Stadt Heilbronn,Mehr.WERT.Pavillon,Bauherrschaft,Entsorgungsbetriebe Heilbronn war Bauherr des Mehr.WERT.Pavillons der BUGA 2019.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Quelle erreichbar; nennt Entsorgungsbetriebe Heilbronn ausdrücklich als Bauherrin des Reuse-Pavillons.,https://bauforumstahl.de/wettbewerb/mehr-wert-pavillon,description_over_60
candidate-edge:proposal:proj:115:A:1,expansion_candidate,proposed_addition,DE,AKTEUR-BAUVORHABEN,Arbeitsgebiet Bauliches Recycling / BTU Cottbus-Senftenberg,Reihenhäuser in Hohenmölsen,Forschungsbegleitung,Mettkes BTU-Gruppe zeigt das Hohenmölsen-Reihenhaus als Recycling-Fallbeispiel.,Einzelfall / Vorhaben,actor_project_edge,ready,"Quelle dokumentiert das Reihenhaus als Fallbeispiel mit Bildnachweis der BTU, nicht zweifelsfrei deren konkrete Forschungsbegleitung.",https://www.bft-international.com/de/artikel/wiederverwendung-von-betonfertigteilplatten-4095412.html,description_over_60
candidate-edge:proposal:proj:116:A:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Zirkular,Unterstand Primeo,Fachplanung,Übernahm die Fachplanung für den wiederverwendeten Unterstand Primeo.,Einzelfall / Vorhaben,actor_project_edge,ready,URL erreichbar; Projektseite nennt Zirkular ausdrücklich für Bauteiljagd und Fachplanung.,https://zirkular.net/de/projekt/unterstand-primeo/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:117:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Kunstgiesserei St. Gallen AG,Atelier Jim Dine,Bauherrschaft,Beauftragte den Bau des Atelier Jim Dine im Sitterwerk St. Gallen.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Eigene Projektseite und Fachartikel nennen Kunstgiesserei St,https://www.fluryfurrer.ch/projekte/ateliers/atelier_jim_dine,description_over_60
candidate-edge:proposal:proj:117:B:2,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Flury+Furrer Architekten GmbH,Atelier Jim Dine,Entwurf,Entwarf das Atelier Jim Dine im Sitterwerk St. Gallen.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Fachartikel nennt Flury + Furrer ausdrücklich als Architektur des Reuse-Ateliers.,https://www.hochparterre.ch/nachrichten/architektur/das-bauhuettenprinzip,
candidate-edge:proposal:proj:117:B:3,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Schnetzer Puskas Ingenieure AG,Atelier Jim Dine,Fachplanung,Plante das Tragwerk für das Atelier Jim Dine im Sitterwerk.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar; eigenes Profil nennt Reuse-Ansatz und Fachartikel Schnetzer Puskas als Bauingenieure.,https://www.hochparterre.ch/nachrichten/architektur/das-bauhuettenprinzip,quote_contains_review_meta_language
candidate-edge:proposal:proj:118:A:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,baubüro in situ,Hobelwerk Haus D,Reuse-Konzept,"Koordinierte Ausbau, Transport und Wiedereinbau der Bauteile bei Hobelwerk Haus D.",Einzelfall / Vorhaben,actor_project_edge,ready,"Projektseite beschreibt die konkrete Koordination von Ausbau, Transport, Zwischenlagerung und Wiedereinbau durch baubüro in situ.",https://zirkular.net/de/projekt/hobelwerk-haus-d/,description_over_60
candidate-edge:proposal:proj:118:A:2,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Pascal Flammer Architekten,Hobelwerk Haus D,Entwurf,Entwickelte die konstruktiven Leitdetails für Hobelwerk Haus D.,Einzelfall / Vorhaben,actor_project_edge,ready,Projektseite nennt Pascal Flammer und seine Leitdetails ausdrücklich für die flexible Wiederverwendung.,https://zirkular.net/de/projekt/hobelwerk-haus-d/,description_over_60
candidate-edge:proposal:proj:120:A:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Zirkular,Basel Pavillon,Bauteilinventarisierung,Erstellte den Bauteilkatalog für den Wettbewerb des Basel Pavillon.,Einzelfall / Vorhaben,actor_project_edge,ready,Projektseite beschreibt den von Zirkular erarbeiteten Bauteilkatalog für den Basel Pavillon konkret.,https://zirkular.net/de/projekt/basel-pavillon-2022/,description_over_60
candidate-edge:proposal:proj:120:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,HUSNER AG Holzbau,Basel Pavillon,Bauausführung,Fertigte Tragkonstruktion und Dach des Basel Pavillon in Frick.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Eigene Re-Use-Seite und Projektbezug belegen HUSNERs Wiederverwendungsleistung am Pavillon.,https://www.husner.ch/de/leistungen/zimmerei/zirkulaeres-bauen/,description_over_60
candidate-edge:proposal:proj:121:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,spillmann echsle architekten,FREITAG flagship store,Entwurf,"Entwarf den Turm aus 19 gestapelten, wiederverwendeten Frachtcontainern.",Einzelfall / Vorhaben,actor_project_edge,ready,-- Eigene Projektseite nennt den Freitag Flagship Store und dokumentiert den Entwurfsbezug.,https://www.spillmannechsle.ch/works/freitag-flagship-store,description_over_60
candidate-edge:proposal:proj:121:B:3,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,FREITAG lab. ag,FREITAG flagship store,Bauherrschaft,Liess den Flagship-Store aus 19 gebrauchten Frachtcontainern errichten.,Einzelfall / Vorhaben,actor_project_edge,ready,belegt -- Freitag ist als Auftraggeberin belegt; der Grad-Beleg betrifft Taschenmaterial und belegt keine dauerhafte bauliche Reuse-Praxis.,https://freitag.ch/en_BR/mission/about-freitag/history,description_over_60
candidate-edge:proposal:proj:122:B:2,expansion_candidate,proposed_addition,AT,AKTEUR-BAUVORHABEN,Kessler² Architektur,Rieder Campus,Entwurf,Plante den Umbau der ehemaligen Busgarage zum neuen Firmensitz.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Quelle nennt Architektur Kessler² als Entwicklerin und Umsetzerin des Reuse-Konzepts für den Rieder Campus.,https://www.bestworkspaces.com/workspaces/rieder-campus-sustainable-transformation/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:124:A:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,baubüro in situ,NEST-Unit Sprint,Entwurf,Erhielt den Planungsauftrag für die NEST-Unit Sprint nach Design-for-Disassembly.,Einzelfall / Vorhaben,actor_project_edge,ready,Sprint-Seite belegt den Auftrag an in situ und dessen Planung/Ausführung nach Design-for-Disassembly.,https://zirkular.net/en/project/empa-sprint-unit/,description_over_60
candidate-edge:proposal:proj:124:A:2,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Zirkular,NEST-Unit Sprint,Reuse-Konzept,Entwickelte mit baubüro in situ das Design-for-Disassembly-Konzept der Sprint-Unit.,Einzelfall / Vorhaben,actor_project_edge,ready,Sprint-Seite beschreibt die für Planung und Ausführung notwendige Zusammenarbeit mit Zirkular konkret.,https://zirkular.net/en/project/empa-sprint-unit/,description_over_60
candidate-edge:proposal:proj:124:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,HUSNER AG Holzbau,NEST-Unit Sprint,Bauausführung,Baute die zehn neuen Büromodule der NEST-Unit Sprint in Holzmodulbauweise.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar; HUSNER beschreibt Re-Use-Rückbau und den Bau der zehn Sprint-Module.,https://www.husner.ch/de/news/news-detail/empa-unit-sprint/,quote_contains_review_meta_language;description_over_60
candidate-edge:proposal:proj:124:B:2,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,ERNE AG Bauunternehmung,NEST-Unit Sprint,Rückbau,Barg mit HUSNER Holzteile aus einem Industrieabbruch für die Sprint-Unit.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Projektseite beschreibt die Sicherung wiederverwendbarer Holzteile gemeinsam mit ERNE konkret.,https://www.husner.ch/de/news/news-detail/empa-unit-sprint/,description_over_60
candidate-edge:proposal:proj:125:A:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Structural Xploration Lab (SXL) / EPFL,Re:bble Tower,Entwurf,Entwarf und baute den Re:bble Tower als eigenes Doktorats-Forschungsprojekt.,Einzelfall / Vorhaben,actor_project_edge,ready,EPFL-Projektseite nennt das SXL-Team beim Re:bble Tower und beschreibt den Demonstrator aus wiederverwendetem Betonabbruch.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:125:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Prelco,Re:bble Tower,Aufarbeitung,Fertigte die vorgefertigten Wände des Re:bble Tower aus Betonabbruch.,Einzelfall / Vorhaben,actor_project_edge,ready,-- EPFL-Projektseite nennt Prelco ausdrücklich für die Vorfertigung der Wände aus Betonabbruch.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:125:B:2,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Nicolas Fehlmann Ingénieurs Conseils SA,Re:bble Tower,Prüfung und Nachweis,Erbrachte die statischen Nachweise für die Betonabbruch-Wände des Turms.,Einzelfall / Vorhaben,actor_project_edge,ready,-- EPFL-Projektseite nennt NFIC ausdrücklich für statische Nachweise der Betonabbruch-Bauteile.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:125:B:3,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Antiglio SA,Re:bble Tower,Bauteillieferung,Lieferte grossformatige Betonabbruchplatten für den Re:bble Tower.,Einzelfall / Vorhaben,actor_project_edge,ready,-- EPFL-Projektseite nennt Antiglio ausdrücklich für Lieferung großformatiger Betonabbruchplatten.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:125:B:4,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,SRREC,Re:bble Tower,Bauteillieferung,Lieferte grossformatige Betonabbruchplatten für den Re:bble Tower.,Einzelfall / Vorhaben,actor_project_edge,ready,-- EPFL-Projektseite nennt SRREC ausdrücklich für die Lieferung großformatiger Betonabbruchplatten.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:125:B:5,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,Friderici Spécial SA,Re:bble Tower,Logistik,Transportierte die vorgefertigten Betonabbruch-Wände zur Baustelle.,Einzelfall / Vorhaben,actor_project_edge,ready,-- EPFL-Projektseite nennt Friderici Spécial ausdrücklich für den Transport der vorgefertigten Wände.,https://livingarchives.epfl.ch/projects/8197/rebble-tower-constructive-systems-for-structural-walls-from-reused-concrete-rubble/,description_over_60
candidate-edge:proposal:proj:126:B:1,expansion_candidate,proposed_addition,CH,AKTEUR-BAUVORHABEN,uptownBasel AG,uptownBasel Building 8,Bauherrschaft,uptownBasel ist Bauherrin des Reuse-Projekts Gebäude 8 in Arlesheim.,Einzelfall / Vorhaben,actor_project_edge,ready,-- Beide URLs erreichbar; uptownBasel ist als Client/Bauherrschaft des Stahl-Reuse-Projekts genannt.,https://www.schnetzerpuskas.com/en/projects/3567-uptownbasel-building-8,quote_contains_review_meta_language;description_over_60
