claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP01-rel-01283,rel,r_syphon_ag_bauteilboerse_biel_bruegg__HAT_AKTEURROLLE__ar_materiallieferung_markt,syphon_ag_bauteilboerse_biel_bruegg,ar_materiallieferung_markt,HAT_AKTEURROLLE,Syphon AG Bauteilbörse Biel-Brügg (syphon_ag_bauteilboerse_biel_bruegg) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (syphon_ag_bauteilboerse_biel_bruegg)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629320727,rel
EP01-rel-01284,rel,r_syphon_ag_bauteilboerse_biel_bruegg__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,syphon_ag_bauteilboerse_biel_bruegg,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Syphon AG Bauteilbörse Biel-Brügg (syphon_ag_bauteilboerse_biel_bruegg) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (syphon_ag_bauteilboerse_biel_bruegg)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162030958443005975,rel
EP01-rel-01285,rel,r_syphon_ag_bauteilboerse_biel_bruegg__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,syphon_ag_bauteilboerse_biel_bruegg,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Syphon AG Bauteilbörse Biel-Brügg (syphon_ag_bauteilboerse_biel_bruegg) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (syphon_ag_bauteilboerse_biel_bruegg)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001950231,rel
EP01-rel-01286,rel,r_syphon_ag_bauteilboerse_biel_bruegg__HAT_AKTEURROLLE__ar_software_digitalisierung,syphon_ag_bauteilboerse_biel_bruegg,ar_software_digitalisierung,HAT_AKTEURROLLE,Syphon AG Bauteilbörse Biel-Brügg (syphon_ag_bauteilboerse_biel_bruegg) has actor role Software_Digitalisierung (ar_software_digitalisierung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (syphon_ag_bauteilboerse_biel_bruegg)-[:HAT_AKTEURROLLE]->(ar_software_digitalisierung:Akteurrolle name='Software_Digitalisierung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164282758256691223,rel
EP01-rel-01287,rel,r_taktyk__HAT_AKTEURROLLE__ar_entwurf_planung,taktyk,ar_entwurf_planung,HAT_AKTEURROLLE,Taktyk (taktyk) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (taktyk)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920935,rel
EP01-rel-01288,rel,r_tampere_university__HAT_AKTEURROLLE__ar_fachplanung_nachweis,tampere_university,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Tampere University (tampere_university) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tampere_university)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001921832,rel
EP01-rel-01289,rel,r_tampere_university__HAT_AKTEURROLLE__ar_forschung_dokumentation,tampere_university,ar_forschung_dokumentation,HAT_AKTEURROLLE,Tampere University (tampere_university) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tampere_university)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236584,rel
EP01-rel-01290,rel,r_tampere_university__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,tampere_university,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Tampere University (tampere_university) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tampere_university)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:113,rel
EP01-rel-01291,rel,r_tecclem__HAT_AKTEURROLLE__ar_fachplanung_nachweis,tecclem,ar_fachplanung_nachweis,HAT_AKTEURROLLE,Tecclem (tecclem) has actor role Fachplanung_Nachweis (ar_fachplanung_nachweis),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tecclem)-[:HAT_AKTEURROLLE]->(ar_fachplanung_nachweis:Akteurrolle name='Fachplanung_Nachweis'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6935645680731953159,rel
EP01-rel-01292,rel,r_ter_velde_den_besten__HAT_AKTEURROLLE__ar_software_digitalisierung,ter_velde_den_besten,ar_software_digitalisierung,HAT_AKTEURROLLE,Ter Velde & Den Besten (ter_velde_den_besten) has actor role Software_Digitalisierung (ar_software_digitalisierung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (ter_velde_den_besten)-[:HAT_AKTEURROLLE]->(ar_software_digitalisierung:Akteurrolle name='Software_Digitalisierung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188230867,rel
EP01-rel-01293,rel,r_terraterre__HAT_AKTEURROLLE__ar_materiallieferung_markt,terraterre,ar_materiallieferung_markt,HAT_AKTEURROLLE,Terraterre (terraterre) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (terraterre)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6998696075515140106,rel
EP01-rel-01294,rel,r_tft_consultants__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,tft_consultants,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,TFT Consultants (tft_consultants) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tft_consultants)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001920617,rel
EP01-rel-01295,rel,r_thomas_pulver__HAT_AKTEURROLLE__ar_entwurf_planung,thomas_pulver,ar_entwurf_planung,HAT_AKTEURROLLE,Thomas Pulver (thomas_pulver) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_pulver)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236414,rel
EP01-rel-01296,rel,r_thomas_pulver__HAT_AKTEURROLLE__ar_projektmanagement_koordination,thomas_pulver,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Thomas Pulver (thomas_pulver) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_pulver)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815606910,rel
EP01-rel-01297,rel,r_thomas_rau__HAT_AKTEURROLLE__ar_entwurf_planung,thomas_rau,ar_entwurf_planung,HAT_AKTEURROLLE,Thomas Rau (thomas_rau) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_rau)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001922114,rel
EP01-rel-01298,rel,r_thomas_rau__HAT_AKTEURROLLE__ar_forschung_dokumentation,thomas_rau,ar_forschung_dokumentation,HAT_AKTEURROLLE,Thomas Rau (thomas_rau) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_rau)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629292610,rel
EP01-rel-01299,rel,r_thomas_rau__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,thomas_rau,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Thomas Rau (thomas_rau) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_rau)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236866,rel
EP01-rel-01300,rel,r_thomas_romm__HAT_AKTEURROLLE__ar_entwurf_planung,thomas_romm,ar_entwurf_planung,HAT_AKTEURROLLE,Thomas Romm (thomas_romm) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_romm)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164282758256663016,rel
EP01-rel-01301,rel,r_thomas_romm__HAT_AKTEURROLLE__ar_materiallieferung_markt,thomas_romm,ar_materiallieferung_markt,HAT_AKTEURROLLE,Thomas Romm (thomas_romm) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_romm)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236776,rel
EP01-rel-01302,rel,r_thomas_romm__HAT_AKTEURROLLE__ar_projektmanagement_koordination,thomas_romm,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Thomas Romm (thomas_romm) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_romm)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629292520,rel
EP01-rel-01303,rel,r_thomas_romm__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,thomas_romm,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Thomas Romm (thomas_romm) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_romm)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607272,rel
EP01-rel-01304,rel,r_thomas_romm__HAT_AKTEURROLLE__ar_rueckbau_bauteilernte_logistik,thomas_romm,ar_rueckbau_bauteilernte_logistik,HAT_AKTEURROLLE,Thomas Romm (thomas_romm) has actor role Rueckbau_Bauteilernte_Logistik (ar_rueckbau_bauteilernte_logistik),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_romm)-[:HAT_AKTEURROLLE]->(ar_rueckbau_bauteilernte_logistik:Akteurrolle name='Rueckbau_Bauteilernte_Logistik'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001922024,rel
EP01-rel-01305,rel,r_thomas_stark__HAT_AKTEURROLLE__ar_forschung_dokumentation,thomas_stark,ar_forschung_dokumentation,HAT_AKTEURROLLE,Thomas Stark (thomas_stark) has actor role Forschung_Dokumentation (ar_forschung_dokumentation),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_stark)-[:HAT_AKTEURROLLE]->(ar_forschung_dokumentation:Akteurrolle name='Forschung_Dokumentation'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236691,rel
EP01-rel-01306,rel,r_thomas_stark__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,thomas_stark,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Thomas Stark (thomas_stark) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (thomas_stark)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607187,rel
EP01-rel-01307,rel,r_tiphaine_berthome__HAT_AKTEURROLLE__ar_entwurf_planung,tiphaine_berthome,ar_entwurf_planung,HAT_AKTEURROLLE,Tiphaine Berthomé (tiphaine_berthome) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tiphaine_berthome)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157527358815607294,rel
EP01-rel-01308,rel,r_tiphaine_berthome__HAT_AKTEURROLLE__ar_materiallieferung_markt,tiphaine_berthome,ar_materiallieferung_markt,HAT_AKTEURROLLE,Tiphaine Berthomé (tiphaine_berthome) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tiphaine_berthome)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236798,rel
EP01-rel-01309,rel,r_tiphaine_berthome__HAT_AKTEURROLLE__ar_projektmanagement_koordination,tiphaine_berthome,ar_projektmanagement_koordination,HAT_AKTEURROLLE,Tiphaine Berthomé (tiphaine_berthome) has actor role Projektmanagement_Koordination (ar_projektmanagement_koordination),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tiphaine_berthome)-[:HAT_AKTEURROLLE]->(ar_projektmanagement_koordination:Akteurrolle name='Projektmanagement_Koordination'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159779158629292542,rel
EP01-rel-01310,rel,r_tiphaine_berthome__HAT_AKTEURROLLE__ar_reuse_zirkularitaetsberatung,tiphaine_berthome,ar_reuse_zirkularitaetsberatung,HAT_AKTEURROLLE,Tiphaine Berthomé (tiphaine_berthome) has actor role Reuse_Zirkularitaetsberatung (ar_reuse_zirkularitaetsberatung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tiphaine_berthome)-[:HAT_AKTEURROLLE]->(ar_reuse_zirkularitaetsberatung:Akteurrolle name='Reuse_Zirkularitaetsberatung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155275559001922046,rel
EP01-rel-01311,rel,r_tkf_twente_cable_factory__HAT_AKTEURROLLE__ar_materiallieferung_markt,tkf_twente_cable_factory,ar_materiallieferung_markt,HAT_AKTEURROLLE,TKF / Twente cable factory (tkf_twente_cable_factory) has actor role Materiallieferung_Markt (ar_materiallieferung_markt),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tkf_twente_cable_factory)-[:HAT_AKTEURROLLE]->(ar_materiallieferung_markt:Akteurrolle name='Materiallieferung_Markt'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:7014458674210936842,rel
EP01-rel-01312,rel,r_tomas__HAT_AKTEURROLLE__ar_entwurf_planung,tomas,ar_entwurf_planung,HAT_AKTEURROLLE,TOMAS (tomas) has actor role Entwurf_Planung (ar_entwurf_planung),contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,"Every `Akteur` has `HAT_AKTEURROLLE`, `HAT_AKTEURTYP` when inferable, and `BELEGT_IN`. | live (tomas)-[:HAT_AKTEURROLLE]->(ar_entwurf_planung:Akteurrolle name='Entwurf_Planung'); target in controlled_vocabulary.seed.kg.jsonl",KEEP,EP-01,domain=Akteur; range=Akteurrolle,EP-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153023759188236772,rel
