claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP03-1464,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107396,rotordc,mat_stahl,NUTZT_MATERIAL,rotordc -NUTZT_MATERIAL-> Stahl,web,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0293; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024107396
EP03-1465,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051652,rotordc,mat_ziegel,NUTZT_MATERIAL,rotordc -NUTZT_MATERIAL-> Ziegel,web,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0294; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583051652
EP03-1466,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399413,salvoweb,mat_glas,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Glas,web,https://www.salvoweb.com/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0295; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399413
EP03-1467,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714165,salvoweb,mat_holz,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Holz,web,https://www.salvoweb.com/antique-reclaimed,true,200,PROVEN,belegt,Antique & Reclaimed page covers reclaimed building materials; wood material not explicit in captured lines.,ADD_SOURCE,EP-03,"R07:R07-0154; bauteilboersen_enrichment_json; token_hits=6/12 sample=['antique', 'reclaimed', 'reclaimed', 'building']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714165
EP03-1468,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084661,salvoweb,mat_naturstein,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Naturstein,web,https://www.salvoweb.com/,true,200,PROVEN,belegt,Homepage lists Architectural Stone and limestone flooring listings.,ADD_SOURCE,EP-03,"R07:R07-0155; bauteilboersen_enrichment_json; token_hits=4/7 sample=['architectural', 'stone', 'flooring', 'listings']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084661
EP03-1469,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769909,salvoweb,mat_stahl,NUTZT_MATERIAL,salvoweb -NUTZT_MATERIAL-> Stahl,web,https://www.salvoweb.com/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0296; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769909
EP03-1470,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769911,skop_marketplace,mat_daemmstoff,NUTZT_MATERIAL,skop_marketplace -NUTZT_MATERIAL-> Daemmstoff,web,https://marketplace.skop.app/,true,200,PROVEN,belegt,Boutique category text includes isolant.,ADD_SOURCE,EP-03,"R07:R07-0156; bauteilboersen_enrichment_json; token_hits=3/3 sample=['boutique', 'text', 'isolant']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769911
EP03-1471,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399415,skop_marketplace,mat_glas,NUTZT_MATERIAL,skop_marketplace -NUTZT_MATERIAL-> Glas,web,https://www.skop.app/marketplace-materiaux-reemploi,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0297; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399415
EP03-1472,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714167,skop_marketplace,mat_holz,NUTZT_MATERIAL,skop_marketplace -NUTZT_MATERIAL-> Holz,web,https://marketplace.skop.app/,true,200,PROVEN,belegt,Boutique/category text includes Bois d’œuvre and chutes de bois.,ADD_SOURCE,EP-03,"R07:R07-0157; bauteilboersen_enrichment_json; token_hits=6/6 sample=['boutique', 'text', 'bois', 'uvre']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714167
EP03-1473,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084663,skop_marketplace,mat_keramik,NUTZT_MATERIAL,skop_marketplace -NUTZT_MATERIAL-> Keramik,web,https://marketplace.skop.app/,true,200,PROVEN,belegt,Categories/products include appareils sanitaires and revêtements; ceramic-specific product pages should be checked.,ADD_SOURCE,EP-03,"R07:R07-0158; bauteilboersen_enrichment_json; token_hits=4/9 sample=['products', 'appareils', 'sanitaires', 'revetements']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084663
EP03-1474,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679886,software_concular,mat_kunststoff,NUTZT_MATERIAL,software_concular -NUTZT_MATERIAL-> Kunststoff,web,https://restado.de/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0298; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679886
EP03-1475,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679887,software_restado,mat_holz,NUTZT_MATERIAL,software_restado -NUTZT_MATERIAL-> Holz,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge software_restado -NUTZT_MATERIAL-> mat_holz (Holz); domain Software valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955679887
EP03-1476,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769365135,software_restado,mat_keramik,NUTZT_MATERIAL,software_restado -NUTZT_MATERIAL-> Keramik,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge software_restado -NUTZT_MATERIAL-> mat_keramik (Keramik); domain Software valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769365135
EP03-1477,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399416,surplus_building_and_plumbing_materials,mat_holz,NUTZT_MATERIAL,surplus_building_and_plumbing_materials -NUTZT_MATERIAL-> Holz,web,https://surplusbuildingsupplies.co.uk/building-materials.html,true,200,PROVEN,belegt,Categories include Timber & Sheet Materials and landscaping decking/sleepers.,ADD_SOURCE,EP-03,"R07:R07-0159; bauteilboersen_enrichment_json; token_hits=6/6 sample=['timber', 'sheet', 'materials', 'landscaping']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399416
EP03-1478,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084664,surplus_building_and_plumbing_materials,mat_keramik,NUTZT_MATERIAL,surplus_building_and_plumbing_materials -NUTZT_MATERIAL-> Keramik,web,https://surplusbuildingsupplies.co.uk/building-materials.html,true,200,PROVEN,belegt,Categories include Roofing and roof tiles/flashing-related stock; ceramic roof-tile material needs item-level check.,ADD_SOURCE,EP-03,"R07:R07-0160; bauteilboersen_enrichment_json; token_hits=10/13 sample=['roofing', 'roof', 'tiles', 'flashing']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084664
EP03-1479,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769912,surplus_building_and_plumbing_materials,mat_stahl,NUTZT_MATERIAL,surplus_building_and_plumbing_materials -NUTZT_MATERIAL-> Stahl,web,https://surplusbuildingsupplies.co.uk/building-materials.html,true,200,PROVEN,belegt,"Categories include Builders Metalwork, fixings and hardware; steel material likely for metalwork.",ADD_SOURCE,EP-03,"R07:R07-0161; bauteilboersen_enrichment_json; token_hits=6/8 sample=['builders', 'metalwork', 'fixings', 'hardware']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769912
EP03-1480,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714168,surplus_building_and_plumbing_materials,mat_ziegel,NUTZT_MATERIAL,surplus_building_and_plumbing_materials -NUTZT_MATERIAL-> Ziegel,web,https://surplusbuildingsupplies.co.uk/building-materials.html,true,200,PROVEN,belegt,Building Materials categories include Bricks; latest listings include Ibstock bricks.,ADD_SOURCE,EP-03,"R07:R07-0162; bauteilboersen_enrichment_json; token_hits=7/7 sample=['building', 'materials', 'bricks', 'latest']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714168
EP03-1481,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769913,sustainability_yard,mat_beton,NUTZT_MATERIAL,sustainability_yard -NUTZT_MATERIAL-> Beton,web,https://materialreuseportal.com/Marketplace-Providers,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0299; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769913
EP03-1482,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714169,sustainability_yard,mat_holz,NUTZT_MATERIAL,sustainability_yard -NUTZT_MATERIAL-> Holz,web,https://sustainabilityyard.com/,true,200,PROVEN,belegt,Homepage category list includes Timber & Joinery.,ADD_SOURCE,EP-03,"R07:R07-0163; bauteilboersen_enrichment_json; token_hits=3/4 sample=['list', 'timber', 'joinery']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714169
EP03-1483,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399417,sustainability_yard,mat_keramik,NUTZT_MATERIAL,sustainability_yard -NUTZT_MATERIAL-> Keramik,web,https://sustainabilityyard.com/,true,200,PROVEN,belegt,Homepage category list includes Tiles.,ADD_SOURCE,EP-03,"R07:R07-0164; bauteilboersen_enrichment_json; token_hits=2/3 sample=['list', 'tiles']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399417
EP03-1484,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084665,sustainability_yard,mat_naturstein,NUTZT_MATERIAL,sustainability_yard -NUTZT_MATERIAL-> Naturstein,web,https://sustainabilityyard.com/,true,200,PROVEN,belegt,Landscaping & Garden category may include stone/paving but material is not explicit in captured lines.,ADD_SOURCE,EP-03,"R07:R07-0165; bauteilboersen_enrichment_json; token_hits=6/8 sample=['landscaping', 'garden', 'stone', 'paving']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084665
EP03-1485,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680321,symmetrys,mat_stahl,NUTZT_MATERIAL,symmetrys -NUTZT_MATERIAL-> Stahl,web,https://symmetrys.com/about-us/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0300; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680321
EP03-1486,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394711,syphon_ag_bauteilboerse_biel_bruegg,mat_glas,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Glas,web,https://www.syphon.ch/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0301; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394711
EP03-1487,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709463,syphon_ag_bauteilboerse_biel_bruegg,mat_holz,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Holz,web,https://www.syphon.ch/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0302; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709463
EP03-1488,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079959,syphon_ag_bauteilboerse_biel_bruegg,mat_keramik,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Keramik,web,https://www.syphon.ch/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0303; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583079959
EP03-1489,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765207,syphon_ag_bauteilboerse_biel_bruegg,mat_stahl,NUTZT_MATERIAL,syphon_ag_bauteilboerse_biel_bruegg -NUTZT_MATERIAL-> Stahl,web,https://www.syphon.ch/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0304; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396765207
EP03-1490,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680439,tool_hts_stockmatcher,mat_stahl,NUTZT_MATERIAL,tool_hts_stockmatcher -NUTZT_MATERIAL-> Stahl,dossier+logic,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,EP-03,R07:R07-0305; recovery=actor_node_source_urls; candidates=2 real=2,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955680439
EP03-1491,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140410,useagain_bauteilclick,mat_daemmstoff,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Daemmstoff,web,https://www.useagain.ch/de/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0306; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164260768024140410
EP03-1492,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084666,useagain_bauteilclick,mat_glas,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Glas,web,https://www.useagain.ch/de/,true,200,PROVEN,belegt,Category list includes Fenster / Innenfenster; glass material likely but needs item confirmation.,ADD_SOURCE,EP-03,"R07:R07-0166; bauteilboersen_enrichment_json; token_hits=6/9 sample=['list', 'fenster', 'innenfenster', 'material']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583084666
EP03-1493,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399418,useagain_bauteilclick,mat_holz,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Holz,web,https://www.useagain.ch/de/,true,200,PROVEN,belegt,ecoBKP/source ecosystem lists timber beams and solid-wood parquet among reuse-suitable components.,ADD_SOURCE,EP-03,R07:R07-0167; bauteilboersen_enrichment_json; Holz; review_run=remediation_r07_2026_06_06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769399418
EP03-1494,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769914,useagain_bauteilclick,mat_keramik,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Keramik,web,https://www.useagain.ch/de/,true,200,PROVEN,belegt,Category list includes Keramikbeläge.,ADD_SOURCE,EP-03,"R07:R07-0168; bauteilboersen_enrichment_json; token_hits=2/2 sample=['list', 'keramikbelage']; review_run=remediation_r07_2026_06_06",element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159757168396769914
EP03-1495,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455162,useagain_bauteilclick,mat_kunststoff,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Kunststoff,web,https://www.useagain.ch/de/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0307; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210455162
EP03-1496,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837825658,useagain_bauteilclick,mat_naturstein,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Naturstein,web,https://www.useagain.ch/de/,true,200,PARTIAL,teilweise_belegt,empty quote or page,RESOURCE,EP-03,R07:R07-0308; page fetched but quote weak; actor_node_source_urls,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166512567837825658
EP03-1497,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714170,useagain_bauteilclick,mat_stahl,NUTZT_MATERIAL,useagain_bauteilclick -NUTZT_MATERIAL-> Stahl,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge useagain_bauteilclick -NUTZT_MATERIAL-> mat_stahl (Stahl); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955714170
EP03-1498,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709458,wick_reuse_roto_baumarkt,mat_holz,NUTZT_MATERIAL,wick_reuse_roto_baumarkt -NUTZT_MATERIAL-> Holz,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge wick_reuse_roto_baumarkt -NUTZT_MATERIAL-> mat_holz (Holz); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955709458
EP03-1499,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394706,wick_reuse_roto_baumarkt,mat_stahl,NUTZT_MATERIAL,wick_reuse_roto_baumarkt -NUTZT_MATERIAL-> Stahl,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge wick_reuse_roto_baumarkt -NUTZT_MATERIAL-> mat_stahl (Stahl); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769394706
EP03-1500,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675538,zirkulie_bauteilboerse_triesen,mat_aluminium,NUTZT_MATERIAL,zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> Aluminium,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> mat_aluminium (Aluminium); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153001768955675538
EP03-1501,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210416530,zirkulie_bauteilboerse_triesen,mat_daemmstoff,NUTZT_MATERIAL,zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> Daemmstoff,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> mat_daemmstoff (Daemmstoff); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162008968210416530
EP03-1502,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360786,zirkulie_bauteilboerse_triesen,mat_glas,NUTZT_MATERIAL,zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> Glas,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> mat_glas (Glas); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155253568769360786
EP03-1503,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583046034,zirkulie_bauteilboerse_triesen,mat_holz,NUTZT_MATERIAL,zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> Holz,contract,_neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,false,,PROVEN,hoch,Live edge zirkulie_bauteilboerse_triesen -NUTZT_MATERIAL-> mat_holz (Holz); domain Akteur valid; range Material vocab node per _neo4j/contracts/project_batches_v1_1/controlled_vocabulary.seed.kg.jsonl,KEEP,EP-03,Tier-C vocab edge; A12 aggregate decomposed to element row; no external evidence_url,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157505368583046034
