"final_status","final_role","entity","id","title","origin_group","migration_status","came_from","final_path","current_path"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__005__Blausteinplatten","Blausteinplatten - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__005__Blausteinplatten/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__005__Blausteinplatten\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__006__Sanit_robjekte","Sanitärobjekte - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__006__Sanit_robjekte/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__006__Sanit_robjekte\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__007__Tragstruktur","Tragstruktur - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__007__Tragstruktur/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__007__Tragstruktur\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__008__Strohballen","Strohballen - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__008__Strohballen/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__008__Strohballen\index.md"
"include_final","core entity","reuse_einsatz","Maison_Vignette_Auderghem__009__Hanf_Kalk_Bl_cke","Hanf-Kalk-Blöcke - Maison Vignette, Auderghem – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Maison_Vignette_Auderghem.md","_database/reuse_einsatz/Maison_Vignette_Auderghem__009__Hanf_Kalk_Bl_cke/index.md",".\_graph\reuse_einsatz\Maison_Vignette_Auderghem__009__Hanf_Kalk_Bl_cke\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__001__Wandplatten","Wandplatten - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__001__Wandplatten/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__001__Wandplatten\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__002__Deckenplatten","Deckenplatten - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__002__Deckenplatten/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__002__Deckenplatten\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__003__Betonvolumen_gesamt","Betonvolumen gesamt - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__003__Betonvolumen_gesamt/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__003__Betonvolumen_gesamt\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__004__Fenster","Fenster - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__004__Fenster/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__004__Fenster\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__005__T_ren","Türen - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__005__T_ren/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__005__T_ren\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__006__Dach","Dach - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__006__Dach/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__006__Dach\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__007__Treppe","Treppe - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__007__Treppe/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__007__Treppe\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__008__TGA","TGA - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__008__TGA/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__008__TGA\index.md"
"include_final","core entity","reuse_einsatz","Mehrow_Pilot_House__009__D_mmung","Dämmung - Mehrow Pilot House — Fallstudie Direct Reuse / Wiederverwendung von WBS70-Plattenbauteilen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Mehrow_Pilot_House.md","_database/reuse_einsatz/Mehrow_Pilot_House__009__D_mmung/index.md",".\_graph\reuse_einsatz\Mehrow_Pilot_House__009__D_mmung\index.md"
"include_final","core entity","reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken","Hohlkörperdecken - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken/index.md",".\_graph\reuse_einsatz\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__001__Hohlk_rperdecken\index.md"
"include_final","core entity","reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs","Wärmedämmung an slabs - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs/index.md",".\_graph\reuse_einsatz\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__002__W_rmed_mmung_an_slabs\index.md"
"include_final","core entity","reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau","Bodenaufbau - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau/index.md",".\_graph\reuse_einsatz\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__003__Bodenaufbau\index.md"
"include_final","core entity","reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen","TGA-Durchdringungen - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen/index.md",".\_graph\reuse_einsatz\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__004__TGA_Durchdringungen\index.md"
"include_final","core entity","reuse_einsatz","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r","Fassaden/Fenster/Türen/Sanitär - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","_database/reuse_einsatz/Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r/index.md",".\_graph\reuse_einsatz\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki__005__Fassaden_Fenster_T_ren_Sanit_r\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs","Hohlkörperdecken / hollow core slabs - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__001__Hohlk_rperdecken_hollow_core_slabs\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__002__Holzst_tzen","Holzstützen - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__002__Holzst_tzen/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__002__Holzst_tzen\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten","Dach mit vorbereitetem Ausbau/Gemüsegarten - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__003__Dach_mit_vorbereitetem_Ausbau_Gem_segarten\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__004__Sonnenschutz_awnings","Sonnenschutz / awnings - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__004__Sonnenschutz_awnings/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__004__Sonnenschutz_awnings\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__005__Fassade_Fenster","Fassade/Fenster - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__005__Fassade_Fenster/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__005__Fassade_Fenster\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__006__Innenw_nde_Lernpl_tze","Innenwände/Lernplätze - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__006__Innenw_nde_Lernpl_tze/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__006__Innenw_nde_Lernpl_tze\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__007__TGA","TGA - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__007__TGA/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__007__TGA\index.md"
"include_final","core entity","reuse_einsatz","Montessori_Maassluis__008__Sanit_r","Sanitär - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","_database/reuse_einsatz/Montessori_Maassluis__008__Sanit_r/index.md",".\_graph\reuse_einsatz\Montessori_Maassluis__008__Sanit_r\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten","Blausteinblöcke / Fassadenplatten - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__001__Blausteinbl_cke_Fassadenplatten\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones","Blaustein-Flagstones - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__002__Blaustein_Flagstones\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__003__Granitboden","Granitboden - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__003__Granitboden/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__003__Granitboden\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse","Granitplatten Terrasse - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__004__Granitplatten_Terrasse\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile","Aluminiumprofile - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__005__Aluminiumprofile\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren","Aufzugsmotoren - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__006__Aufzugsmotoren\index.md"
"include_final","core entity","reuse_einsatz","Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten","Türen / Wände / Einbauten - Multi Brussels / Reuse in MULTI – Fallstudie Direct Reuse / zirkuläres Bauen","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Multi_Brussels_Reuse_in_MULTI.md","_database/reuse_einsatz/Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten/index.md",".\_graph\reuse_einsatz\Multi_Brussels_Reuse_in_MULTI__007__T_ren_W_nde_Einbauten\index.md"
"include_final","core entity","reuse_einsatz","Musee_de_Folklore_Mouscron__001__Fassadenziegel","Fassadenziegel - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__001__Fassadenziegel/index.md",".\_graph\reuse_einsatz\Musee_de_Folklore_Mouscron__001__Fassadenziegel\index.md"
"include_final","core entity","reuse_einsatz","Musee_de_Folklore_Mouscron__002__Neue_Ziegel","Neue Ziegel - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__002__Neue_Ziegel/index.md",".\_graph\reuse_einsatz\Musee_de_Folklore_Mouscron__002__Neue_Ziegel\index.md"
"include_final","core entity","reuse_einsatz","Musee_de_Folklore_Mouscron__003__Cartels_Nummern","Cartels / Nummern - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__003__Cartels_Nummern/index.md",".\_graph\reuse_einsatz\Musee_de_Folklore_Mouscron__003__Cartels_Nummern\index.md"
"include_final","core entity","reuse_einsatz","Musee_de_Folklore_Mouscron__004__Park_Au_enraum","Park / Außenraum - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__004__Park_Au_enraum/index.md",".\_graph\reuse_einsatz\Musee_de_Folklore_Mouscron__004__Park_Au_enraum\index.md"
"include_final","core entity","reuse_einsatz","Musee_de_Folklore_Mouscron__005__Szenografie","Szenografie - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","_database/reuse_einsatz/Musee_de_Folklore_Mouscron__005__Szenografie/index.md",".\_graph\reuse_einsatz\Musee_de_Folklore_Mouscron__005__Szenografie\index.md"
"include_final","core entity","reuse_einsatz","Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements","Betonpfähle / concrete elements - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","split reuse/building examples","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","_database/reuse_einsatz/Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements/index.md",".\_graph\reuse_einsatz\Peoples_Pavilion_Eindhoven__001__Betonpf_hle_concrete_elements\index.md"
