source,source_entity,source_id,relation,target,target_entity,target_id,field,raw_label,confidence,resolution_rule,legacy_path,original_source,original_relation,original_target,edge_cleaning
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,funktionswechsel,Konstruktive_Funktion,REUSE_EINSATZ:old_new_function,Holzdachelemente | Holz | Rückbauquellen | Dach | Dach/Innenausbau | teilweise | nein | Anpassung | Tragfähigkeit/Wärmeschutz | Klebstoffe/Materialqualität,rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__007__Holzdachelemente,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_bauteilebene,bauteilebene/Bauteilgruppe,bauteilebene,Bauteilgruppe,REUSE_EINSATZ:component_scale,Türen | Holz/Metall unbekannt | Rückbau | Türen | Türen | nein | nein | Anpassung | Brand/Schall | Zulassung,rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_bauteilebene,bauteilebene/Bauteilgruppe,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_funktionswechsel,funktionswechsel/Gleiche_Funktion,funktionswechsel,Gleiche_Funktion,REUSE_EINSATZ:old_new_function,Türen | Holz/Metall unbekannt | Rückbau | Türen | Türen | nein | nein | Anpassung | Brand/Schall | Zulassung,rule_high,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__008__T_ren,has_funktionswechsel,funktionswechsel/Gleiche_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_bauteilebene,bauteilebene/Bauteilgruppe,bauteilebene,Bauteilgruppe,REUSE_EINSATZ:component_scale,"Dreischichtplatten / Holzplatten | Holzwerkstoff | Bühnenbau laut ArchDaily | Bühnen-/Ausbauteile | Innenwände / Ausbau | nein | nein | Zuschnitt, Wiedereinbau | Innenraumqualität | Klebstoffe",rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_bauteilebene,bauteilebene/Bauteilgruppe,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_funktionswechsel,funktionswechsel/Neue_Funktion,funktionswechsel,Neue_Funktion,REUSE_EINSATZ:old_new_function,"Dreischichtplatten / Holzplatten | Holzwerkstoff | Bühnenbau laut ArchDaily | Bühnen-/Ausbauteile | Innenwände / Ausbau | nein | nein | Zuschnitt, Wiedereinbau | Innenraumqualität | Klebstoffe",rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_funktionswechsel,funktionswechsel/Neue_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,funktionswechsel,Konstruktive_Funktion,REUSE_EINSATZ:old_new_function,"Dreischichtplatten / Holzplatten | Holzwerkstoff | Bühnenbau laut ArchDaily | Bühnen-/Ausbauteile | Innenwände / Ausbau | nein | nein | Zuschnitt, Wiedereinbau | Innenraumqualität | Klebstoffe",rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__009__Dreischichtplatten_Holzplatten,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_bauteilebene,bauteilebene/Oberflaechenschicht,bauteilebene,Oberflaechenschicht,REUSE_EINSATZ:component_scale,"Naturstein-/Granitplatten | Stein | Rückbauquellen | Platten/Belag | Boden/Belag | nein | nein | Reinigung, Zuschnitt | Rutschfestigkeit, Belastung | Maßtoleranzen",rule_high,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_bauteilebene,bauteilebene/Oberflaechenschicht,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_funktionswechsel,funktionswechsel/Gleiche_Funktion,funktionswechsel,Gleiche_Funktion,REUSE_EINSATZ:old_new_function,"Naturstein-/Granitplatten | Stein | Rückbauquellen | Platten/Belag | Boden/Belag | nein | nein | Reinigung, Zuschnitt | Rutschfestigkeit, Belastung | Maßtoleranzen",rule_high,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_funktionswechsel,funktionswechsel/Gleiche_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,funktionswechsel,Konstruktive_Funktion,REUSE_EINSATZ:old_new_function,"Naturstein-/Granitplatten | Stein | Rückbauquellen | Platten/Belag | Boden/Belag | nein | nein | Reinigung, Zuschnitt | Rutschfestigkeit, Belastung | Maßtoleranzen",rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__010__Naturstein_Granitplatten,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_bauteilebene,bauteilebene/Oberflaechenschicht,bauteilebene,Oberflaechenschicht,REUSE_EINSATZ:component_scale,Klinker / Backstein | Keramik | Rückbauquellen | Mauerwerk | Wand/Belag | nein | Reinigung | Dauerhaftigkeit | Mörtelreste/Bruch,rule_high,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_bauteilebene,bauteilebene/Oberflaechenschicht,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_funktionswechsel,funktionswechsel/Neue_Funktion,funktionswechsel,Neue_Funktion,REUSE_EINSATZ:old_new_function,Klinker / Backstein | Keramik | Rückbauquellen | Mauerwerk | Wand/Belag | nein | Reinigung | Dauerhaftigkeit | Mörtelreste/Bruch,rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_funktionswechsel,funktionswechsel/Neue_Funktion,added_gap_50p
reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,reuse_einsatz,K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,funktionswechsel,Konstruktive_Funktion,REUSE_EINSATZ:old_new_function,Klinker / Backstein | Keramik | Rückbauquellen | Mauerwerk | Wand/Belag | nein | Reinigung | Dauerhaftigkeit | Mörtelreste/Bruch,rule_medium,label_50p_has_bauteilprofil_component_profile,,reuse_einsatz/K118_Kopfbau_Halle_118_Winterthur__011__Klinker_Backstein,has_funktionswechsel,funktionswechsel/Konstruktive_Funktion,added_gap_50p
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__001__Fl_che,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"Fläche | 1.100 | Projektangabe | Aufstockung | [S2], [S4] | belegt",rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__001__Fl_che,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,Geschosse Aufstockung | 3 | Projektangabe | Erweiterung | [S1] | belegt,rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__002__Geschosse_Aufstockung,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,Wiederverwendungsrate Gewicht | 14 | Case Study K.118 | Bauteilgewicht | [S6] | belegt,rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__003__Wiederverwendungsrate_Gewicht,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,Wiederverwendungsrate Volumen | 41 | Case Study K.118 | Bauteilvolumen | [S6] | belegt,rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__004__Wiederverwendungsrate_Volumen,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"CO₂-Reduktion | 59 | Vergleich mit neuen Bauteilen | Erstellungsphase / Bauteile | [S3], [S7] | belegt",rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__005__CO_Reduktion,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"CO₂-Reduktion absolut | 494 | Vergleichsmodell | Erstellungsphase / Bauteile | [S3], [S7] | belegt",rule_high,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__006__CO_Reduktion_absolut,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,has_datenqualitaet,datenqualitaet/Geschaetzt,datenqualitaet,Geschaetzt,DATENPUNKT:quality:estimate_label,"Primärmaterial eingespart | ca. 500 | Vergleichsmodell | Bauteile / Primärmaterial | [S3], [S4] | teilweise belegt",rule_medium,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,has_datenqualitaet,datenqualitaet/Geschaetzt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"Primärmaterial eingespart | ca. 500 | Vergleichsmodell | Bauteile / Primärmaterial | [S3], [S4] | teilweise belegt",rule_medium,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__007__Prim_rmaterial_eingespart,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,has_datenqualitaet,datenqualitaet/Geschaetzt,datenqualitaet,Geschaetzt,DATENPUNKT:quality:estimate_label,"CO₂-Beitrag Stahlreuse | ca. 80 | Vergleichsmodell | Stahl | [S3], [S7] | teilweise belegt",rule_medium,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,has_datenqualitaet,datenqualitaet/Geschaetzt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"CO₂-Beitrag Stahlreuse | ca. 80 | Vergleichsmodell | Stahl | [S3], [S7] | teilweise belegt",rule_medium,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__008__CO_Beitrag_Stahlreuse,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,datenpunkt,K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,has_datenqualitaet,datenqualitaet/Belegt,datenqualitaet,Belegt,DATENPUNKT:quality:source_or_confidence_label,"Kostenwirkung | vergleichbar mit ähnlichem Neubau | Projektbericht/Artikel | Gesamtkosten | [S3], [S8] | teilweise belegt",rule_medium,label_50q_has_datenqualitaet_datenpunkt,,datenpunkt/K118_Kopfbau_Halle_118_Winterthur__009__Kostenwirkung,has_datenqualitaet,datenqualitaet/Belegt,added_gap_50q
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_bauobjektklasse,bauobjektklasse/Gebaeudeteil,bauobjektklasse,Gebaeudeteil,BAUOBJEKT:object_context:building_part_label,"K.118 – Kopfbau Halle 118, Winterthur | K118_Kopfbau_Halle_118_Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle | K.118 – Kopfbau Halle 118, Winterthur | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation.",rule_medium,label_50r_has_bauobjektklasse_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_bauobjektklasse,bauobjektklasse/Gebaeudeteil,added_gap_50r
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_nutzung,nutzung/Buero,nutzung,Buero,BAUOBJEKT:use_context:office_label,"K.118 – Kopfbau Halle 118, Winterthur | Studios, Werkstätten, Denk-/Arbeitsräume, Labor-/Tüftelraum",rule_high,label_50r_has_nutzung_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_nutzung,nutzung/Buero,added_gap_50r
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_nutzung,nutzung/Gewerbe,nutzung,Gewerbe,BAUOBJEKT:use_context:commercial_label,"K.118 – Kopfbau Halle 118, Winterthur | Studios, Werkstätten, Denk-/Arbeitsräume, Labor-/Tüftelraum",rule_medium,label_50r_has_nutzung_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_nutzung,nutzung/Gewerbe,added_gap_50r
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_bauobjektstatus,bauobjektstatus/Gebaut,bauobjektstatus,Gebaut,BAUOBJEKT:status_context:built_label,"K.118 – Kopfbau Halle 118, Winterthur | gebaut | Auftrag 2018; Fertigstellung März 2021 / 2021",rule_medium,label_50r_has_bauobjektstatus_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_bauobjektstatus,bauobjektstatus/Gebaut,added_gap_50r
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_bauobjektrolle,bauobjektrolle/Empfaengerobjekt,bauobjektrolle,Empfaengerobjekt,BAUOBJEKT:role_context:installed_in_bauobjekt_target,"K.118 – Kopfbau Halle 118, Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Bestand: Industriehalle; Donor-Stahl: Halle aus ELYS-Projekt Basel; Donor-Treppe: Orion-Bürogebäude Zürich | Studios, Werkstätten, Denk-/Arbeitsräume, Labor-/Tüftelraum | Auftrag 2018; Fertigstellung März 2021 / 2021 | gebaut | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation.",rule_high,label_50r_has_bauobjektrolle_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_bauobjektrolle,bauobjektrolle/Empfaengerobjekt,added_gap_50r
bauobjekt/K118_Kopfbau_Halle_118_Winterthur,bauobjekt,K118_Kopfbau_Halle_118_Winterthur,has_bauobjektrolle,bauobjektrolle/Bestandsobjekt,bauobjektrolle,Bestandsobjekt,BAUOBJEKT:role_context:existing_building_label,"K.118 – Kopfbau Halle 118, Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Bestand: Industriehalle; Donor-Stahl: Halle aus ELYS-Projekt Basel; Donor-Treppe: Orion-Bürogebäude Zürich | Studios, Werkstätten, Denk-/Arbeitsräume, Labor-/Tüftelraum | Auftrag 2018; Fertigstellung März 2021 / 2021 | gebaut | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation.",rule_medium,label_50r_has_bauobjektrolle_bauobjekt_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,bauobjekt/K118_Kopfbau_Halle_118_Winterthur,has_bauobjektrolle,bauobjektrolle/Bestandsobjekt,added_gap_50r
projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Aufstockung,bauaufgabe_intervention,Aufstockung,PROJEKT:intervention_context:vertical_extension_label,"K.118 – Kopfbau Halle 118, Winterthur | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation. | K.118 – Kopfbau Halle 118, Winterthur | K118_Kopfbau_Halle_118_Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle",rule_high,label_50r_has_bauaufgabe_intervention_project_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,projekt/K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Aufstockung,added_gap_50r
projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Neubau,bauaufgabe_intervention,Neubau,PROJEKT:intervention_context:new_build_label,"K.118 – Kopfbau Halle 118, Winterthur | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation. | K.118 – Kopfbau Halle 118, Winterthur | K118_Kopfbau_Halle_118_Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle",rule_high,label_50r_has_bauaufgabe_intervention_project_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,projekt/K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Neubau,added_gap_50r
projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Umbau,bauaufgabe_intervention,Umbau,PROJEKT:intervention_context:conversion_or_retrofit_label,"K.118 – Kopfbau Halle 118, Winterthur | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation. | K.118 – Kopfbau Halle 118, Winterthur | K118_Kopfbau_Halle_118_Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle",rule_medium,label_50r_has_bauaufgabe_intervention_project_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,projekt/K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Umbau,added_gap_50r
projekt/K118_Kopfbau_Halle_118_Winterthur,projekt,K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Erweiterung,bauaufgabe_intervention,Erweiterung,PROJEKT:intervention_context:extension_label,"K.118 – Kopfbau Halle 118, Winterthur | Erweiterung um drei Etagen mit Studios, Werkstätten und Arbeitsräumen | Re-Use-Neubau auf Bestand; Aufstockung; Tragwerkswiederverwendung; zirkuläres Bauen; Bauteiljagd; graue Emissionen; industrielle Arealtransformation. | K.118 – Kopfbau Halle 118, Winterthur | K118_Kopfbau_Halle_118_Winterthur | Aufstockung des Kopfbaus einer bestehenden Industriehalle",rule_medium,label_50r_has_bauaufgabe_intervention_project_context,gebaeude\K118_Kopfbau_Halle_118_Winterthur.md,projekt/K118_Kopfbau_Halle_118_Winterthur,has_bauaufgabe_intervention,bauaufgabe_intervention/Erweiterung,added_gap_50r
