"entity_folder","id_folder","frontmatter_entity","title","node_kind","migration_status","came_from","action_done","path"
"reuse_kette","Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere","reuse_kette","Reuse-Kette - Härmälänranta / A-Kruunu ReCreate mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Harmalanranta_A_Kruunu_ReCreate_mini_pilot_Tampere\index.md"
"reuse_kette","Holbein_Gardens_London","reuse_kette","Reuse-Kette - Holbein Gardens, London — Fallstudie Direct Reuse / Wiederverwendung von Tragwerksstahl","core","migrated_phase4_case_graph","Gebäude\Holbein_Gardens_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Holbein_Gardens_London\index.md"
"reuse_kette","House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain","reuse_kette","Reuse-Kette - House of Fraser / 318 Oxford Street → TBC.London / Tower Bridge Court — Fallstudie Reuse-Kette","core","migrated_phase4_case_graph","Gebäude\House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\House_of_Fraser_318_Oxford_Street_TBC_London_reuse_chain\index.md"
"reuse_kette","index","reuse_kette","Reuse-Kette - Index","core","migrated_phase4_case_graph","fallstudie\index.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\index\index.md"
"reuse_kette","Jeugdkliniek_Ithaka_Emergis_Kloetinge","reuse_kette","Reuse-Kette - Jeugdkliniek Ithaka / Emergis, Kloetinge","core","migrated_phase4_case_graph","Gebäude\Jeugdkliniek_Ithaka_Emergis_Kloetinge.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Jeugdkliniek_Ithaka_Emergis_Kloetinge\index.md"
"reuse_kette","Juch_Areal_Recyclingzentrum_Zuerich","reuse_kette","Reuse-Kette - Juch-Areal Recyclingzentrum, Zürich-Altstetten","core","migrated_phase4_case_graph","Gebäude\Juch_Areal_Recyclingzentrum_Zuerich.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Juch_Areal_Recyclingzentrum_Zuerich\index.md"
"reuse_kette","K118_Kopfbau_Halle_118_Winterthur","reuse_kette","Reuse-Kette - K.118 – Kopfbau Halle 118, Winterthur","core","migrated_phase4_case_graph","gebaeude\K118_Kopfbau_Halle_118_Winterthur.md; Gebäude\K118_Kopfbau_Halle_118_Winterthur.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\K118_Kopfbau_Halle_118_Winterthur\index.md"
"reuse_kette","KA13_Kristian_Augusts_gate_13_Oslo","reuse_kette","Reuse-Kette - KA13 / Kristian Augusts gate 13, Oslo — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\KA13_Kristian_Augusts_gate_13_Oslo.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\KA13_Kristian_Augusts_gate_13_Oslo\index.md"
"reuse_kette","Liander_Alliander_HQ_Duiven","reuse_kette","Reuse-Kette - Liander / Alliander HQ, Duiven — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Liander_Alliander_HQ_Duiven.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Liander_Alliander_HQ_Duiven\index.md"
"reuse_kette","Lokomotion_Technology_Centre_mini_pilot_Tampere","reuse_kette","Reuse-Kette - Lokomotion Technology Centre mini-pilot, Tampere — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Lokomotion_Technology_Centre_mini_pilot_Tampere.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Lokomotion_Technology_Centre_mini_pilot_Tampere\index.md"
"reuse_kette","Maison_des_Canaux_Paris","reuse_kette","Reuse-Kette - Maison des Canaux, Paris — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Maison_des_Canaux_Paris.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Maison_des_Canaux_Paris\index.md"
"reuse_kette","Melkinlaituri_Primary_School_Daycare_Centre_Helsinki","reuse_kette","Reuse-Kette - Melkinlaituri Primary School and Day-care Centre, Helsinki — Fallstudie Wiederverwendung / Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Melkinlaituri_Primary_School_Daycare_Centre_Helsinki\index.md"
"reuse_kette","Montessori_Maassluis","reuse_kette","Reuse-Kette - Montessori Maassluis — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Montessori_Maassluis.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Montessori_Maassluis\index.md"
"reuse_kette","Musee_de_Folklore_Mouscron","reuse_kette","Reuse-Kette - Musée de Folklore Vie Frontalière / MUSEF, Mouscron – Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Musee_de_Folklore_Mouscron.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Musee_de_Folklore_Mouscron\index.md"
"reuse_kette","Peoples_Pavilion_Eindhoven","reuse_kette","Reuse-Kette - People’s Pavilion, Eindhoven — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Peoples_Pavilion_Eindhoven.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Peoples_Pavilion_Eindhoven\index.md"
"reuse_kette","Plattenpalast_Berlin","reuse_kette","Reuse-Kette - Plattenpalast Berlin — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Plattenpalast_Berlin.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Plattenpalast_Berlin\index.md"
"reuse_kette","Plattenvereinigung_Berlin","reuse_kette","Reuse-Kette - Plattenvereinigung Berlin — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\Plattenvereinigung_Berlin.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Plattenvereinigung_Berlin\index.md"
"reuse_kette","ReCrete_footbridge_reused_concrete_blocks","reuse_kette","Reuse-Kette - Re:Crete footbridge — Fallstudie Direct Reuse","core","migrated_phase4_case_graph","Gebäude\ReCrete_footbridge_reused_concrete_blocks.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\ReCrete_footbridge_reused_concrete_blocks\index.md"
"reuse_kette","Recypark_Demets_Anderlecht","reuse_kette","Reuse-Kette - Recypark Demets / Recypark Anderlecht, Brüssel — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\Recypark_Demets_Anderlecht.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Recypark_Demets_Anderlecht\index.md"
"reuse_kette","Resource_Rows_Copenhagen","reuse_kette","Reuse-Kette - Resource Rows, Copenhagen — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Resource_Rows_Copenhagen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Resource_Rows_Copenhagen\index.md"
"reuse_kette","Roots_in_the_Sky_Blackfriars_Crown_Court","reuse_kette","Reuse-Kette - Roots in the Sky / Blackfriars Crown Court, London","core","migrated_phase4_case_graph","Gebäude\Roots_in_the_Sky_Blackfriars_Crown_Court.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Roots_in_the_Sky_Blackfriars_Crown_Court\index.md"
"reuse_kette","Saxum_Vineyard_Equipment_Barn_Paso_Robles","reuse_kette","Reuse-Kette - Saxum Vineyard Equipment Barn, Paso Robles — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Saxum_Vineyard_Equipment_Barn_Paso_Robles.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Saxum_Vineyard_Equipment_Barn_Paso_Robles\index.md"
"reuse_kette","Superlocal_Expogebouw_Bleijerheide","reuse_kette","Reuse-Kette - SUPERLOCAL Expogebouw, Bleijerheide/Kerkrade — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Superlocal_Expogebouw_Bleijerheide.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Superlocal_Expogebouw_Bleijerheide\index.md"
"reuse_kette","Svanen_Kindergarten_Gladsaxe","reuse_kette","Reuse-Kette - Svanen / The Swan Kindergarten, Gladsaxe — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\Svanen_Kindergarten_Gladsaxe.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Svanen_Kindergarten_Gladsaxe\index.md"
"reuse_kette","Timber_Square_London","reuse_kette","Reuse-Kette - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\Timber_Square_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Timber_Square_London\index.md"
"reuse_kette","TRAE_High_Rise_Aarhus","reuse_kette","Reuse-Kette - TRÆ High-Rise, Aarhus","core","migrated_phase4_case_graph","Gebäude\TRAE_High_Rise_Aarhus.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\TRAE_High_Rise_Aarhus\index.md"
"reuse_kette","Verbiest_Karreveld_Brussels","reuse_kette","Reuse-Kette - Verbiest + Karreveld, Brüssel / Molenbeek","core","migrated_phase4_case_graph","Gebäude\Verbiest_Karreveld_Brussels.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kette\Verbiest_Karreveld_Brussels\index.md"
"reuse_kettenstation","55_Great_Suffolk_Street_London__Donor","reuse_kettenstation","Donor - 55 Great Suffolk Street, London — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\55_Great_Suffolk_Street_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\55_Great_Suffolk_Street_London__Donor\index.md"
"reuse_kettenstation","55_Great_Suffolk_Street_London__Receiver","reuse_kettenstation","Receiver - 55 Great Suffolk Street, London — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\55_Great_Suffolk_Street_London.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\55_Great_Suffolk_Street_London__Receiver\index.md"
"reuse_kettenstation","AWM_Muenster_Circular_Office__Donor","reuse_kettenstation","Donor - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\AWM_Muenster_Circular_Office.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\AWM_Muenster_Circular_Office__Donor\index.md"
"reuse_kettenstation","AWM_Muenster_Circular_Office__Receiver","reuse_kettenstation","Receiver - AWM Münster – Zirkulärer Büroausbau 3. OG – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\AWM_Muenster_Circular_Office.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\AWM_Muenster_Circular_Office__Receiver\index.md"
"reuse_kettenstation","BedZED_London_Hackbridge__Donor","reuse_kettenstation","Donor - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\BedZED_London_Hackbridge.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BedZED_London_Hackbridge__Donor\index.md"
"reuse_kettenstation","BedZED_London_Hackbridge__Receiver","reuse_kettenstation","Receiver - BedZED, London / Hackbridge — Fallstudie Direct Reuse / Bauteilwiederverwendung","core","migrated_phase4_case_graph","Gebäude\BedZED_London_Hackbridge.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BedZED_London_Hackbridge__Receiver\index.md"
"reuse_kettenstation","Bestandverplanzung_Pavilion_Muenchen__Donor","reuse_kettenstation","Donor - Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Bestandverplanzung_Pavilion_Muenchen__Donor\index.md"
"reuse_kettenstation","Bestandverplanzung_Pavilion_Muenchen__Receiver","reuse_kettenstation","Receiver - Bestandverplanzung Pavilion, München — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Bestandverplanzung_Pavilion_Muenchen.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Bestandverplanzung_Pavilion_Muenchen__Receiver\index.md"
"reuse_kettenstation","Big_Dig_Building_Boston__Donor","reuse_kettenstation","Donor - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Big_Dig_Building_Boston__Donor\index.md"
"reuse_kettenstation","Big_Dig_Building_Boston__Receiver","reuse_kettenstation","Receiver - Big Dig Building, Boston/Cambridge — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_Building_Boston.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Big_Dig_Building_Boston__Receiver\index.md"
"reuse_kettenstation","Big_Dig_House_Lexington_Massachusetts__Donor","reuse_kettenstation","Donor - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Big_Dig_House_Lexington_Massachusetts__Donor\index.md"
"reuse_kettenstation","Big_Dig_House_Lexington_Massachusetts__Receiver","reuse_kettenstation","Receiver - Big Dig House, Lexington, Massachusetts — Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\Big_Dig_House_Lexington_Massachusetts.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\Big_Dig_House_Lexington_Massachusetts__Receiver\index.md"
"reuse_kettenstation","BioPartner_5_Leiden_Oegstgeest__Donor","reuse_kettenstation","Donor - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BioPartner_5_Leiden_Oegstgeest__Donor\index.md"
"reuse_kettenstation","BioPartner_5_Leiden_Oegstgeest__Receiver","reuse_kettenstation","Receiver - BioPartner 5, Leiden / Oegstgeest — Fallstudie Direct Reuse / Wiederverwendung","core","migrated_phase4_case_graph","Gebäude\BioPartner_5_Leiden_Oegstgeest.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BioPartner_5_Leiden_Oegstgeest__Receiver\index.md"
"reuse_kettenstation","BlueCity_Offices_Rotterdam__Donor","reuse_kettenstation","Donor - BlueCity Offices Rotterdam – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\BlueCity_Offices_Rotterdam.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BlueCity_Offices_Rotterdam__Donor\index.md"
"reuse_kettenstation","BlueCity_Offices_Rotterdam__Receiver","reuse_kettenstation","Receiver - BlueCity Offices Rotterdam – Fallstudie Direct Reuse / zirkuläres Bauen","core","migrated_phase4_case_graph","Gebäude\BlueCity_Offices_Rotterdam.md","Generated from a rich case file into case graph nodes: fallstudie/projekt/bauobjekt/reuse_einsatz/datenpunkt/akteur_beteiligung.",".\_graph\reuse_kettenstation\BlueCity_Offices_Rotterdam__Receiver\index.md"
